imgID,annID,scID,scale,newWidth,newHeight,pos_label,neg_label
152774,594496,239943,0.77330002,350,395,"[[366, 268]]",[]
70230,1580387,69428,0.127454473,61,54,"[[218, 329]]","[[577, 247], [225, 196], [514, 61], [43, 67], [125, 174]]"
131416,309477,84040,0.37498197,239,156,"[[391, 281], [322, 121], [376, 332], [432, 402], [156, 93], [374, 266]]",[]
68059,1536235,162760,0.171546337,81,73,[],"[[589, 53], [584, 339]]"
127559,1077499,421639,0.250157254,93,106,"[[511, 266], [342, 203], [201, 238], [101, 273]]","[[585, 101]]"
2279,1545498,247333,0.540406768,167,270,[],"[[250, 192], [91, 254]]"
73061,3448,493769,0.287928861,168,138,[],"[[248, 179], [492, 267], [524, 385], [451, 179], [360, 290], [92, 170]]"
552112,1158742,460723,0.316388866,86,193,[],"[[123, 209], [165, 348], [488, 323], [237, 368]]"
223369,1048275,387318,0.634996289,385,303,[],"[[435, 275]]"
154310,73022,37567,0.488944057,270,236,"[[289, 372], [206, 412], [349, 495], [260, 468]]",[]
97411,1077959,500699,0.562580069,208,240,"[[426, 212], [461, 264], [186, 299], [382, 297], [222, 235], [386, 190], [478, 135], [130, 173]]",[]
191251,10098,205183,0.145098141,76,61,[],"[[414, 37], [130, 154], [474, 335], [277, 335]]"
144693,1159037,103027,0.148097392,94,40,"[[81, 174], [545, 416], [265, 71], [107, 318]]","[[162, 62]]"
262399,517011,156175,0.332130444,54,159,[],"[[281, 122], [88, 378], [195, 245], [340, 327], [331, 206], [30, 149], [513, 120], [421, 241]]"
656,153304,92710,0.834166922,333,356,"[[437, 232]]","[[352, 206], [447, 193]]"
1238,581506,62220,0.597393199,273,255,"[[305, 246], [432, 295], [439, 201]]",[]
394468,2151127,261520,0.68560354,103,293,[],"[[565, 218], [526, 190]]"
340327,22242,354794,0.20019417,54,71,"[[509, 305]]","[[429, 216], [341, 285], [37, 270], [300, 130]]"
558449,22212,135237,0.121522447,63,51,[],"[[241, 165], [326, 29], [138, 117], [487, 320], [439, 93], [160, 310]]"
337403,708843,165684,0.247372473,30,118,"[[384, 336], [267, 239], [213, 301], [527, 251]]",[]
51322,139904,44494,0.24372146,116,71,[],"[[154, 599], [71, 203], [104, 301], [189, 224]]"
84137,599178,542173,0.531317651,88,255,[],"[[385, 132], [537, 161], [583, 280]]"
57892,1105360,272510,0.167199693,107,37,[],"[[255, 21], [150, 246]]"
222842,686862,84040,0.227050013,145,36,"[[488, 24], [384, 112], [392, 254], [143, 319], [247, 377], [114, 67], [533, 255]]",[]
95417,573876,105547,0.481539103,206,154,"[[289, 466]]","[[304, 308]]"
57339,580700,169934,0.773786283,255,386,"[[233, 262], [215, 277], [183, 291]]","[[219, 206]]"
148251,594764,230070,0.13673486,59,65,[],"[[416, 137], [269, 205]]"
8245,1151743,215081,0.28931728,185,121,"[[521, 347]]","[[478, 265], [264, 278]]"
230296,704002,330040,0.380717964,53,243,"[[527, 294], [313, 206], [228, 497], [57, 281], [140, 456]]",[]
22166,1817887,126432,0.382930339,163,192,"[[248, 542]]","[[211, 390], [138, 322]]"
43780,105674,243158,0.127454473,58,61,"[[259, 299]]",[]
132307,449527,288579,0.223865545,41,95,[],"[[69, 240], [58, 54], [588, 103], [235, 268], [360, 321]]"
83159,1074276,44878,0.704894538,321,300,"[[218, 231], [421, 253], [264, 262], [431, 233], [346, 275]]",[]
271924,1113843,494335,0.834027778,305,400,[],"[[364, 275], [447, 276], [238, 269], [459, 245]]"
394501,184989,261520,0.489498064,77,209,"[[203, 249], [75, 262], [480, 270], [400, 294]]","[[521, 210]]"
59551,156489,28607,0.525511404,194,163,"[[535, 206], [217, 126], [255, 145], [493, 98], [172, 151], [248, 117]]",[]
162773,574777,407845,0.350514024,164,116,"[[379, 253]]","[[390, 168], [219, 222]]"
33733,1102995,43092,0.764056772,488,335,[],"[[365, 292], [342, 281], [329, 186], [363, 223]]"
434305,90117,202960,0.220238377,45,140,[],"[[188, 359]]"
249664,312151,170401,0.657099984,420,287,"[[211, 311], [340, 259], [378, 273]]",[]
107425,126083,97712,0.452582777,261,192,[],"[[480, 218], [497, 330], [343, 267], [246, 299]]"
168260,398446,166057,0.611389954,205,220,[],"[[147, 188], [215, 145], [137, 284], [152, 305]]"
68866,1184014,77851,0.505399718,193,323,"[[229, 342], [213, 475]]","[[263, 204], [288, 308], [364, 246]]"
347445,73277,197461,0.477523633,263,295,"[[283, 295], [406, 266]]","[[213, 178]]"
11169,70571,225669,0.380922218,243,121,[],"[[356, 222], [237, 229], [319, 272]]"
121493,573075,573941,0.481539103,231,89,"[[171, 520], [329, 486]]","[[276, 396], [280, 413]]"
3823,1098791,485317,0.203904485,93,97,[],"[[299, 310], [380, 268], [455, 171]]"
38310,600027,413543,0.531317651,340,207,[],"[[341, 115], [356, 202]]"
44138,1097969,485317,0.203904485,114,97,[],"[[368, 191], [134, 214], [247, 396]]"
470196,1153942,316008,0.45007341,82,216,[],"[[430, 277], [186, 343], [496, 297], [373, 302], [324, 279]]"
399472,686917,210856,0.227050013,131,138,"[[98, 384], [509, 408], [106, 499], [298, 512]]",[]
114141,1138694,524459,0.840610969,537,186,[],"[[316, 95], [349, 139]]"
909,85103,546079,0.38639651,42,185,"[[604, 197]]","[[232, 328], [400, 276], [566, 342], [183, 350]]"
46978,4482,156504,0.421214343,210,72,"[[105, 243]]","[[271, 303], [307, 308]]"
85556,1076250,288836,0.851967005,545,300,"[[348, 210], [273, 195], [333, 154], [356, 152]]",[]
136951,72134,250703,0.477523633,305,203,"[[414, 281], [323, 290], [263, 310]]","[[221, 183], [345, 208]]"
19349,1633999,2434,0.348953371,58,167,[],"[[599, 360], [567, 221], [103, 186], [86, 330], [372, 273]]"
125042,1140426,92207,0.148291286,94,58,"[[205, 320], [504, 319], [399, 317]]","[[57, 130]]"
395290,49502,199047,0.508895949,244,276,"[[177, 398], [301, 433], [279, 367]]","[[357, 233], [208, 263], [166, 301]]"
295285,417644,297409,0.232499217,104,148,[],"[[380, 440], [98, 558]]"
462138,661809,293169,0.182916285,22,78,[],"[[403, 77], [370, 163], [104, 111], [624, 156], [574, 271], [327, 280]]"
133850,1115483,295317,0.367482667,235,45,[],"[[186, 203], [290, 105], [492, 79], [355, 270], [496, 424], [219, 133], [512, 178]]"
92480,1104924,368603,0.111078468,71,48,"[[160, 607]]","[[88, 312], [586, 281], [427, 485], [262, 312]]"
159562,10584,198162,0.582786742,291,164,[],"[[193, 194], [271, 167], [309, 184]]"
119993,1942243,568041,0.323599735,207,151,[],"[[294, 362], [403, 294], [397, 376]]"
369125,1109553,396765,0.834027778,533,277,[],"[[307, 333], [280, 192], [371, 282], [332, 269], [361, 256], [292, 258], [286, 297]]"
172507,2187150,421639,0.505619321,323,210,"[[241, 252], [442, 298], [343, 268], [251, 182], [314, 194]]",[]
85998,1059912,106736,0.150008239,36,63,"[[87, 296], [450, 212], [240, 286], [286, 262], [529, 381]]",[]
52440,1445805,422200,0.302420017,147,129,[],"[[564, 122], [251, 182], [156, 195]]"
576939,1672885,394814,0.669471765,325,153,"[[239, 414]]","[[172, 360]]"
346752,1052438,251988,0.114792299,66,70,[],"[[547, 560], [47, 267], [493, 129], [437, 225]]"
122453,328166,331864,0.551114777,65,352,[],"[[152, 272], [143, 185], [367, 233], [391, 368]]"
160524,140536,266114,0.24372146,155,82,[],"[[477, 253], [105, 316], [179, 281]]"
35367,1089528,406093,0.451734716,192,137,"[[216, 546], [304, 422], [124, 296], [258, 387]]",[]
57892,1105360,526360,0.332629331,142,49,"[[334, 471]]","[[283, 24], [150, 555], [153, 256], [252, 415], [123, 145]]"
304789,686078,200483,0.131272935,35,63,"[[388, 316], [550, 342]]","[[377, 52], [201, 73]]"
79076,673987,175353,0.180501464,86,71,"[[92, 233]]","[[140, 79]]"
516205,1518743,126059,0.227050013,67,108,"[[576, 98], [579, 252]]","[[412, 144]]"
301077,1629549,82273,0.111078468,71,52,"[[95, 393]]","[[178, 320], [541, 36], [185, 150], [82, 245], [114, 117]]"
132789,396066,562632,0.150437982,88,72,[],"[[571, 389], [479, 76], [551, 201], [176, 378], [317, 198], [359, 308]]"
346752,1914051,507436,0.374748063,239,144,[],"[[414, 359], [275, 192], [239, 122]]"
438904,1629077,267555,0.2306521,115,66,[],"[[306, 103], [413, 281], [392, 55], [408, 137], [169, 216], [94, 39]]"
379596,707678,330040,0.163493372,74,104,"[[40, 358], [314, 522]]",[]
72275,1041471,271888,0.371546568,230,158,"[[500, 101]]","[[117, 119]]"
173530,134880,448114,0.785150256,502,157,"[[258, 309], [337, 260], [389, 313]]","[[300, 180], [344, 168]]"
222015,707557,288836,0.380717964,243,151,"[[391, 87]]",[]
264769,1157626,176580,0.148097392,94,59,[],"[[212, 228], [421, 349], [451, 160], [141, 330], [195, 139]]"
109591,50334,364372,0.683457806,162,328,"[[200, 293]]","[[514, 289], [246, 214], [514, 187], [377, 294]]"
152774,594496,480344,0.362971197,164,185,[],"[[543, 361], [521, 235], [173, 136], [241, 169]]"
400166,1105046,82273,0.23889051,152,72,"[[553, 440], [114, 430]]","[[172, 72]]"
436596,1889652,342745,0.131272935,56,27,"[[216, 558], [398, 308], [110, 503]]","[[113, 190], [261, 86], [372, 76], [378, 483]]"
20966,72024,581929,0.397060672,254,178,"[[335, 277], [371, 346], [397, 364]]","[[226, 173], [251, 222], [285, 143]]"
164910,7966,422200,0.287928861,104,122,"[[513, 264], [271, 319], [57, 342], [60, 236]]",[]
395290,49502,290942,0.339556741,144,162,"[[351, 350], [387, 260]]","[[210, 194], [499, 202], [387, 167], [522, 187]]"
205025,1668280,487338,0.182847486,37,117,[],"[[336, 427], [274, 313], [514, 365]]"
93683,710455,162322,0.314260944,147,150,[],"[[280, 148], [170, 162], [158, 332], [538, 201], [279, 194], [523, 98], [202, 269]]"
356007,177653,353276,0.857056876,522,365,[],"[[302, 219], [278, 238], [379, 208], [336, 235], [376, 233], [354, 182]]"
232679,1105503,396765,0.111078468,71,44,[],"[[452, 131], [171, 97]]"
188673,1157564,460723,0.148097392,69,90,"[[128, 449], [342, 461]]","[[274, 240], [40, 234]]"
109005,581786,553034,0.597393199,382,284,"[[380, 311], [214, 247]]","[[285, 195], [237, 195], [388, 193]]"
132258,329816,3067,0.741780732,467,356,[],"[[358, 202], [329, 211]]"
63729,1549909,288836,0.455177746,215,218,"[[214, 360], [261, 332], [397, 217], [437, 366], [245, 191], [124, 270], [267, 252], [423, 141], [503, 263]]",[]
394393,466888,352248,0.489498064,139,244,"[[95, 353]]","[[102, 179]]"
31562,1112841,535501,0.834027778,114,356,[],"[[72, 201], [105, 249]]"
334118,705378,330040,0.096124754,61,13,"[[290, 545], [52, 590], [539, 304], [546, 455]]",[]
123229,78245,41993,0.168403216,92,80,[],"[[488, 137], [358, 233], [340, 154], [208, 186], [363, 374]]"
16673,1413721,542173,0.13673486,71,65,[],"[[413, 237], [192, 34], [155, 262], [135, 378], [465, 326], [481, 104], [290, 144], [239, 339], [587, 247]]"
65490,597202,387056,0.240115474,120,102,"[[186, 373], [401, 364], [192, 208], [343, 250]]","[[559, 291], [306, 59], [216, 71], [552, 66]]"
33733,1102995,278121,0.58217846,361,248,[],"[[449, 233], [342, 235], [243, 248]]"
179070,165328,145538,0.19061849,121,68,[],"[[285, 174], [125, 195], [297, 135], [151, 67], [570, 71]]"
106045,575452,352248,0.350514024,131,48,"[[141, 161], [142, 211]]","[[163, 328], [284, 321], [239, 68], [157, 105], [172, 246]]"
135875,324987,364738,0.252910491,161,64,"[[506, 290]]","[[425, 112]]"
272510,1115106,294437,0.106809093,53,12,[],"[[294, 274]]"
549518,703076,496261,0.380717964,181,194,"[[333, 529], [183, 503], [385, 358]]",[]
20818,1078614,282978,0.33298065,159,143,"[[356, 536], [153, 560], [390, 334], [242, 255]]",[]
14034,1041467,581711,0.540406768,270,152,"[[324, 170]]",[]
530497,697909,90662,0.429262483,206,80,"[[117, 97], [161, 289]]",[]
79992,1042425,327578,0.282432162,117,120,[],"[[418, 161], [409, 328], [157, 358], [243, 345], [381, 200], [494, 261], [213, 263]]"
99269,1041784,238062,0.540406768,196,229,"[[123, 137], [276, 119]]",[]
66209,1055384,233840,0.148994221,43,55,"[[39, 202]]",[]
94201,157370,333722,0.400425927,192,76,"[[156, 221], [343, 218], [369, 508], [212, 129]]","[[139, 402]]"
24815,323497,156066,0.387932596,111,186,"[[169, 166], [348, 232], [582, 202]]",[]
122602,1485723,441541,0.134333171,33,64,[],"[[452, 383], [56, 406], [179, 308]]"
154002,103133,387693,0.127454473,54,78,[],"[[322, 160], [546, 252], [458, 566], [467, 98], [290, 516], [134, 79]]"
59551,156489,28607,0.721179152,266,224,"[[426, 130]]",[]
380525,1924641,532253,0.230524602,147,78,"[[415, 361], [196, 364]]","[[356, 246], [295, 44], [555, 238], [415, 115], [78, 212]]"
93098,163676,541506,0.750130955,468,360,"[[308, 220]]",[]
90569,663682,168173,0.104665656,21,44,[],"[[123, 203], [142, 48], [468, 395], [623, 22], [404, 287], [460, 152]]"
400124,1911593,78695,0.374748063,239,159,"[[329, 383], [177, 363], [395, 386], [438, 255]]",[]
122867,1789813,354278,0.225495329,85,144,[],"[[251, 394], [250, 498]]"
74213,149178,515315,0.550804713,192,235,[],"[[190, 206], [336, 130], [203, 164], [156, 258], [326, 189]]"
89520,104148,531622,0.240424012,92,102,[],"[[439, 283], [510, 95], [498, 181], [52, 207], [511, 181], [177, 108], [193, 286], [381, 354], [531, 110]]"
20747,601275,455548,0.13673486,37,45,[],"[[297, 297], [368, 30], [289, 153], [314, 38], [125, 23]]"
76518,1509736,77903,0.175395111,82,74,[],"[[312, 217], [437, 173], [372, 117], [55, 103]]"
222244,686613,302643,0.131272935,65,41,"[[135, 162], [410, 229], [339, 39]]",[]
30836,1142081,411178,0.148291286,94,56,"[[585, 360]]",[]
274477,1971568,368603,0.111078468,71,37,[],"[[498, 500], [284, 28]]"
131419,310652,421639,0.657099984,420,258,"[[300, 282], [322, 152]]",[]
509607,1104910,529383,0.501168663,320,153,[],"[[361, 223], [432, 227]]"
412464,1497985,373945,0.515064553,182,247,[],"[[307, 298], [280, 241], [464, 183], [377, 125]]"
99269,1041784,364803,0.780110652,309,361,"[[271, 207]]",[]
494014,1765824,140180,0.149529612,24,63,[],"[[246, 245], [32, 137], [326, 315]]"
114141,1138694,476852,0.149351525,95,33,[],"[[560, 327], [347, 274], [209, 148], [70, 19]]"
271892,73653,409736,0.168403216,107,72,[],"[[536, 266], [334, 269], [189, 421]]"
387,1977657,274529,0.741780732,370,165,[],"[[303, 259], [224, 187], [301, 189], [226, 276], [260, 262]]"
108668,3965,489248,0.262697084,168,102,[],"[[120, 102], [186, 267], [487, 297]]"
207507,1111321,343849,0.348953371,143,223,[],"[[294, 438], [149, 278], [103, 440], [270, 330]]"
45186,56280,313134,0.125079102,42,53,"[[494, 63]]","[[570, 224], [95, 372], [587, 361], [191, 139], [217, 164]]"
159356,1107157,529383,0.167199693,58,76,"[[288, 71]]",[]
117308,1672697,19333,0.218035135,139,82,"[[390, 55], [483, 63], [218, 57]]",[]
1586,448207,314616,0.68560354,254,419,[],"[[276, 298], [208, 235]]"
44763,685512,84040,0.608421042,280,292,"[[492, 319], [266, 307], [259, 215], [198, 333]]",[]
70491,1638402,466001,0.387932596,248,97,"[[187, 284], [290, 362], [446, 345]]","[[426, 223]]"
100926,2195590,203879,0.834027778,75,299,[],"[[104, 154], [362, 168], [598, 191], [567, 178], [273, 176], [413, 162]]"
207564,42263,398540,0.149443292,95,49,"[[210, 180], [297, 379], [52, 221], [523, 175], [479, 356]]",[]
8583,1115326,295317,0.367482667,235,50,"[[364, 363], [130, 327]]","[[138, 199], [515, 118], [418, 438], [416, 257], [356, 36]]"
98478,1044356,500110,0.163997481,67,70,[],"[[39, 223], [419, 156]]"
150902,278108,543026,0.168403216,107,61,"[[168, 226], [380, 228]]","[[344, 68], [402, 350], [440, 421], [476, 195]]"
265279,2127407,67015,0.906862619,455,387,[],"[[361, 223], [314, 213], [278, 231], [248, 196]]"
75611,53920,426518,0.501860119,75,188,"[[382, 251], [283, 227], [44, 179], [334, 166], [424, 111], [94, 250]]","[[270, 133]]"
8999,1100782,561630,0.58217846,372,231,[],"[[350, 245], [239, 189], [363, 340], [432, 361], [275, 336]]"
79472,1098614,371137,0.414732194,198,196,"[[151, 521]]","[[120, 223], [272, 479], [135, 377], [315, 463]]"
149250,668469,20702,0.114803696,49,73,[],"[[443, 399]]"
132307,449527,261520,0.332130444,61,142,"[[82, 314], [474, 310]]","[[312, 193]]"
142794,148941,528729,0.68275468,416,327,[],"[[219, 300]]"
31587,104045,106878,0.240424012,82,101,"[[451, 317]]","[[354, 335], [112, 249]]"
199389,2198088,410966,0.232499217,43,111,[],"[[179, 198], [229, 228], [128, 76]]"
74924,1115055,295317,0.169575572,108,67,"[[118, 393]]","[[402, 40], [471, 72], [286, 442], [583, 432], [196, 277]]"
179070,165328,329280,0.501240051,239,134,[],"[[146, 325], [178, 540], [218, 553]]"
116675,582936,161569,0.471485658,290,226,"[[402, 290], [363, 362]]",[]
21435,713071,162322,0.457138219,292,183,[],"[[151, 128], [199, 283], [276, 126], [464, 179], [291, 301], [377, 235], [466, 241]]"
42007,1882760,20702,0.272388867,130,133,[],"[[316, 390], [185, 368], [220, 196], [127, 294], [240, 572], [312, 530]]"
506803,1104569,464494,0.332629331,129,159,[],"[[285, 300], [487, 269], [335, 260], [99, 261], [77, 332]]"
116229,163679,239611,0.501240051,320,165,"[[282, 221], [388, 234]]",[]
197336,1158235,156066,0.148097392,46,71,"[[252, 207], [200, 205], [336, 122]]",[]
424152,589059,71558,0.172984989,86,73,[],"[[474, 311]]"
340327,22242,135237,0.584454583,188,248,[],"[[188, 277]]"
28782,1073513,121873,0.704894538,300,281,"[[186, 470], [199, 359], [150, 285], [203, 380], [275, 455]]",[]
282336,23749,224134,0.121522447,43,51,[],"[[432, 265]]"
61831,1501929,559768,0.175395111,44,84,[],"[[202, 220], [96, 124], [285, 65], [137, 413], [355, 348]]"
385272,51028,496628,0.197186657,119,92,"[[378, 410]]",[]
494014,1765824,82338,0.302716572,55,145,"[[381, 257]]","[[103, 276], [224, 122], [516, 75]]"
3742,1550334,338988,0.295814199,121,126,"[[573, 179], [60, 252], [236, 204], [444, 318], [303, 361]]",[]
161914,154066,428788,0.834166922,482,400,[],"[[260, 244], [381, 200], [314, 204]]"
275415,42057,561042,0.250019373,45,93,[],"[[183, 237], [388, 119], [177, 229]]"
19609,1547942,238062,0.371546568,189,157,"[[302, 262], [331, 138]]",[]
164657,1183508,316365,0.505399718,189,190,[],"[[120, 373], [194, 250], [264, 405], [208, 325], [97, 228]]"
207564,42263,465588,0.149443292,95,49,"[[395, 244]]",[]
19226,691745,200483,0.299350734,29,143,"[[68, 257], [496, 400], [564, 265], [26, 383], [384, 235]]",[]
561698,1153230,487338,0.28931728,164,185,"[[151, 499]]","[[321, 310], [328, 414], [418, 211], [222, 318], [556, 260]]"
44801,138658,255214,0.360115458,219,172,"[[426, 296], [124, 370], [304, 372]]","[[175, 138], [457, 214], [240, 197]]"
274477,1971568,272510,0.165908306,106,56,[],"[[191, 242], [521, 244]]"
381257,1104693,272510,0.2306521,64,101,[],"[[606, 209], [602, 306]]"
259104,1112416,178980,0.551825381,78,264,[],"[[566, 226]]"
237777,584704,56267,0.471485658,189,226,"[[355, 341], [508, 301], [527, 221], [239, 185]]","[[543, 119], [257, 120]]"
96713,1078950,543010,0.334435901,143,69,"[[71, 392], [242, 525], [174, 278]]","[[245, 168]]"
20966,72024,560853,0.488944057,312,219,"[[309, 307], [484, 260]]",[]
222075,1139912,3067,0.361937052,112,173,"[[564, 331]]",[]
223369,1048275,210333,0.201911733,109,86,[],"[[122, 289], [105, 265], [499, 152], [260, 72], [236, 331]]"
182775,685366,340498,0.40530678,81,194,"[[521, 177], [513, 329], [67, 337], [79, 284]]",[]
55689,323911,30793,0.387932596,75,165,"[[392, 175]]","[[588, 97]]"
132272,672975,299563,0.175395111,46,84,[],"[[378, 194], [41, 369], [492, 84], [376, 159], [201, 186], [572, 336], [116, 111]]"
131621,577388,465507,0.481539103,130,203,[],"[[213, 232], [100, 313], [416, 182], [279, 276]]"
304099,1186516,175263,0.187695861,120,73,[],"[[502, 273], [412, 272]]"
393464,532999,451014,0.489498064,104,234,"[[111, 217], [58, 157]]","[[570, 261], [301, 270]]"
44801,138658,480929,0.132231855,71,56,[],"[[476, 201], [407, 184], [327, 332]]"
347445,73277,37567,0.380922218,210,236,"[[187, 415], [390, 424], [348, 342], [291, 365], [222, 433]]","[[389, 210]]"
299649,1796510,426209,0.792585735,460,256,"[[286, 439], [340, 372], [242, 438]]",[]
499122,1082664,282978,0.230524602,86,147,"[[245, 219], [426, 321]]",[]
79465,100108,294236,0.240424012,64,102,"[[528, 372]]","[[245, 145], [560, 178], [225, 269], [108, 243], [567, 100]]"
271924,1113843,220699,0.834027778,305,400,"[[203, 258], [178, 206]]","[[303, 228]]"
44801,138658,266114,0.360115458,210,166,[],"[[165, 211], [472, 324], [249, 344], [159, 224], [473, 325], [192, 306]]"
311326,1050617,286760,0.659009271,281,258,[],"[[244, 195]]"
211041,1157703,558599,0.500490909,317,240,[],"[[370, 186], [392, 258], [406, 322], [350, 245], [334, 301], [391, 181]]"
88272,694108,114541,0.767213115,491,142,"[[248, 400], [332, 387], [369, 371]]",[]
7855,1110546,203879,0.348953371,31,125,[],"[[241, 84], [192, 232], [270, 167]]"
28463,668606,229401,0.444268408,232,284,[],"[[417, 496], [419, 485], [220, 490]]"
46524,1076460,142177,0.562580069,360,263,"[[205, 262]]",[]
155493,1157574,337745,0.218035135,104,84,"[[133, 115]]","[[305, 404]]"
342849,27305,215901,0.121522447,75,74,[],"[[285, 313], [61, 245], [338, 66], [282, 546], [38, 100], [467, 296], [595, 83], [177, 416]]"
264660,1117739,294437,0.106809093,53,14,[],"[[288, 273]]"
270515,1447091,12269,0.757506117,275,484,[],"[[142, 321], [233, 367], [154, 290], [336, 309], [324, 283], [140, 381], [228, 282], [219, 331], [300, 363]]"
448308,1052356,220216,0.659009271,301,272,[],"[[386, 201]]"
94563,1048220,98582,0.201911733,89,96,"[[594, 141]]",[]
72275,1041471,217448,0.282432162,180,124,"[[339, 64], [234, 393]]",[]
127,1084433,479848,0.68691138,291,326,"[[171, 437]]",[]
259049,126265,90307,0.149529612,95,56,"[[99, 240]]","[[270, 136], [572, 269], [406, 379], [423, 329], [587, 63]]"
367716,1972752,396765,0.348953371,223,166,[],"[[216, 163], [263, 144], [321, 292]]"
2279,1545498,41645,0.540406768,204,330,[],"[[295, 288], [432, 338], [329, 252], [411, 219]]"
20966,72024,197461,0.649473695,357,251,"[[334, 359], [260, 334], [242, 364]]","[[277, 147]]"
51403,15178,46674,0.161650305,56,103,[],"[[220, 227], [241, 376]]"
302710,1607141,354794,0.337587833,50,121,[],"[[418, 237], [196, 129], [354, 69], [64, 164], [235, 184], [227, 238]]"
135032,4083,156504,0.262697084,92,98,"[[171, 213], [216, 253]]","[[378, 302]]"
2444,54226,436511,0.125079102,75,53,[],"[[134, 306], [301, 348]]"
19338,61296,126432,0.382930339,156,245,"[[96, 496]]","[[205, 339]]"
534679,179120,244823,0.857056876,548,308,"[[353, 215], [277, 200], [320, 216], [332, 188]]",[]
581670,2182905,229401,0.354950953,158,227,[],"[[107, 426], [99, 118], [411, 151], [234, 425]]"
160325,57797,46508,0.501860119,213,213,[],"[[278, 261], [314, 247], [228, 278]]"
376946,1078291,282978,0.145461552,69,71,"[[423, 169], [338, 342]]",[]
193369,577211,105547,0.350514024,150,126,[],"[[198, 284], [328, 296]]"
61399,41768,398540,0.149443292,87,63,"[[527, 230], [311, 281], [499, 365], [184, 274]]",[]
280310,69970,370157,0.397060672,211,187,"[[193, 265]]",[]
41913,1545047,500110,0.540406768,345,152,"[[235, 195], [268, 147], [446, 296], [282, 181], [351, 133], [352, 275]]",[]
485788,1952398,321410,0.337587833,143,67,"[[95, 605]]","[[187, 83], [115, 118], [344, 414], [161, 392], [331, 496]]"
61399,39399,415961,0.738249023,184,314,[],"[[321, 198], [322, 254]]"
305450,344144,140180,0.149529612,95,62,[],"[[446, 37]]"
321885,21465,537648,0.337587833,99,162,"[[396, 265]]",[]
301077,1629549,526360,0.2306521,98,73,"[[95, 572]]","[[275, 136], [219, 180], [274, 239], [67, 250], [190, 422], [76, 56]]"
93098,163676,387543,0.19061849,118,91,[],"[[152, 296], [465, 289], [489, 352], [271, 347], [232, 166]]"
262508,214809,198947,0.138889786,29,88,[],"[[98, 84]]"
230889,1137404,243307,0.230447358,147,78,[],"[[479, 403], [301, 103], [331, 436], [291, 300]]"
83494,1056410,299039,0.148994221,58,63,"[[390, 282], [419, 200]]","[[159, 106], [252, 114], [150, 245], [517, 40]]"
31562,1112841,203879,0.348953371,40,125,[],"[[418, 102], [615, 252], [561, 67]]"
772,60987,297465,0.275578984,170,132,"[[123, 403], [407, 349], [393, 349], [251, 237]]","[[372, 135], [100, 162], [161, 200]]"
44080,671833,20702,0.114803696,43,73,"[[391, 362]]",[]
19349,1633952,314016,0.348953371,35,148,[],"[[233, 84], [466, 248], [78, 77], [137, 348], [269, 278], [61, 255], [427, 96], [224, 244]]"
18917,1561299,8776,0.745890625,477,319,"[[382, 161], [387, 275], [372, 248]]",[]
98290,63242,126432,0.382930339,163,233,"[[183, 438], [293, 460]]","[[198, 362]]"
305441,1550096,288836,0.455177746,137,218,[],"[[381, 109]]"
498665,1112473,513505,0.834027778,533,73,[],"[[289, 352], [312, 143], [351, 42]]"
99162,166011,119882,0.501240051,309,240,"[[449, 323]]","[[456, 277]]"
426175,1952320,267643,0.584454583,206,250,[],"[[514, 146], [163, 259], [267, 288], [162, 165]]"
449942,696471,114541,0.173070699,110,51,"[[523, 330], [464, 85], [120, 395]]",[]
83494,1056410,106736,0.745890625,292,317,"[[373, 239], [433, 254], [183, 175], [296, 182], [345, 199]]",[]
108021,1158509,176580,0.218035135,50,104,[],"[[224, 306], [392, 266], [466, 345], [172, 204], [511, 144], [566, 207], [414, 87]]"
53436,416013,502632,0.232499217,68,83,[],"[[126, 97], [347, 241]]"
58658,1974157,220699,0.551825381,105,264,"[[108, 180], [203, 213], [178, 223]]",[]
408235,1104948,529383,0.2306521,74,105,"[[337, 64], [142, 121]]",[]
113205,1116681,211850,0.367482667,235,138,"[[310, 387], [207, 373]]","[[442, 116], [512, 363], [217, 92], [286, 203], [477, 190]]"
115191,593498,140285,0.625076402,340,266,"[[320, 232], [403, 203], [348, 245], [418, 292]]",[]
83494,1056410,341035,0.560062118,247,268,"[[218, 134], [456, 174], [320, 140], [259, 306], [516, 207], [374, 232], [144, 264], [459, 281]]",[]
217859,1138901,485317,0.149351525,73,71,"[[459, 346]]","[[570, 244], [44, 272], [107, 111], [276, 262], [474, 56]]"
100901,350070,277073,0.24372146,155,92,[],"[[500, 104], [305, 281], [280, 228]]"
92752,571414,289754,0.237620423,101,62,"[[119, 560]]","[[330, 98], [184, 416], [346, 456]]"
127418,1104992,267555,0.2306521,53,86,[],"[[462, 44]]"
80824,693401,114541,0.279079458,178,36,"[[415, 33]]",[]
223369,1048275,289333,0.455177746,277,218,"[[353, 326], [477, 197]]",[]
107975,1071739,205572,0.250157254,160,88,"[[81, 274], [558, 367], [332, 367]]",[]
37862,11754,493769,0.262697084,168,80,[],"[[159, 196], [492, 272]]"
74820,1056866,431553,0.367350082,211,176,"[[316, 266], [167, 258], [500, 386], [253, 326], [115, 384], [425, 221], [490, 104], [143, 185]]",[]
37968,397046,260679,0.611389954,391,196,"[[337, 316], [396, 363], [432, 257]]","[[325, 173], [232, 169], [221, 205]]"
